epoch,train_loss,val_loss,train_mean_ang,train_median_ang,train_p95_ang,train_p99_ang,train_max_ang,train_var_ang,val_mean_ang,val_median_ang,val_p95_ang,val_p99_ang,val_max_ang,val_var_ang
631,0.000277432604925707,0.0023841274281342826,1.113665,0.94253063,2.4074526,3.6526473,6.3909564,0.58513075,2.7036846,1.3560773,9.031757,13.085755,15.286108,9.651265
632,0.00023781190742738545,0.002390605707963308,1.0550115,0.926618,2.3138275,3.0896814,4.3372507,0.4473868,2.6801283,1.6033156,7.7120566,15.095299,18.246338,10.174681
633,0.00021997985953930765,0.002271683265765508,0.99834484,0.82732534,2.3987515,3.0428112,4.5985746,0.45165348,2.6823826,1.597839,7.9412894,14.04157,17.186,9.380225
634,0.00020319496223237366,0.0022749615212281546,0.95015514,0.7710096,2.2452834,3.273623,4.1385784,0.4374926,2.623348,1.4651272,7.9520297,14.774954,18.160751,9.804072
635,0.00017226983734872192,0.0024866641809542975,0.9107587,0.8336869,2.0016723,2.462812,2.7781944,0.29839504,2.7653997,1.495287,8.456956,14.985793,17.998447,10.276311
636,0.00016720753454137593,0.0023603197187185287,0.8805618,0.73248607,1.9750847,2.8764663,3.301204,0.32149458,2.7302952,1.616719,7.667688,14.067601,17.09405,9.757622
637,0.00016253729292657227,0.0022139567881822586,0.875379,0.7727842,1.8990847,2.529328,3.0617094,0.30136523,2.5590882,1.3821014,7.4793377,14.791963,17.645681,9.496305
638,0.00015012596675660462,0.0022746827453374863,0.8160135,0.69520646,1.907045,2.5853508,3.6244998,0.32191727,2.6949878,1.6130707,7.7073307,14.412494,17.54236,9.284977
639,0.0001452048128703609,0.0023299232125282288,0.8280528,0.7327531,1.7595882,2.697429,3.1388717,0.2646462,2.6924229,1.4326253,7.9131117,14.852278,18.26436,9.836956
640,0.00011032101057935506,0.0022007556011279425,0.70738393,0.57878387,1.5345001,2.2350588,3.0070004,0.22471632,2.62802,1.5873164,7.4346776,13.545569,16.416027,9.15587
641,0.00011090155981946737,0.0022624793152014413,0.7193725,0.63612163,1.6401775,2.1072187,2.9699247,0.21213904,2.6667616,1.4067242,7.941525,13.862551,16.728851,9.150596
642,0.00014807867351919414,0.002317547177275022,0.8215862,0.71682453,1.7744153,2.7219238,3.393268,0.2905349,2.6163201,1.2428294,7.916597,14.741156,17.457226,9.789638
643,0.0001325681578600779,0.0021873097866773605,0.7814545,0.6608641,1.797712,2.3062944,2.443284,0.25503078,2.574572,1.2518971,7.655156,14.327049,17.15759,9.117368
644,0.00011674742330797016,0.002215192342797915,0.7488891,0.6428533,1.588906,2.139474,2.471797,0.20225218,2.593449,1.3682818,7.928411,14.551975,16.700058,9.361584
645,0.00012335176666965707,0.0022243273754914603,0.7570621,0.6632286,1.5752083,2.4509742,4.0356073,0.23834614,2.5538263,1.2565985,8.590403,14.640384,16.22029,9.410932
646,0.00010955225967336446,0.00222770186762015,0.7211266,0.6495153,1.5658925,2.2467968,2.5863397,0.19963646,2.604261,1.5875218,7.8035445,14.31165,16.433613,9.214598
647,0.00011426934855990112,0.0021549034863710403,0.73669326,0.6644077,1.5659305,2.3254278,2.878616,0.20785019,2.5827534,1.4953346,7.500485,14.066776,15.813377,8.743321
648,0.00010925101581960916,0.0023208570977052054,0.7232165,0.63489,1.4336718,2.0260706,4.293362,0.19321455,2.6375785,1.4101667,8.387706,14.694285,16.53932,9.519885
649,0.00010824992117704824,0.002360241487622261,0.692864,0.5801346,1.6067128,2.1692808,3.2383354,0.23303713,2.764871,1.4518824,8.389268,14.494899,16.627886,9.163796
650,0.00010939778061583639,0.002222202097376188,0.68721664,0.5581307,1.6587349,2.2388203,2.6988537,0.22914723,2.595174,1.3760858,8.60631,13.88712,15.611621,8.896041
651,0.00012765952036716043,0.0021934124330679574,0.74686444,0.6036073,1.7648643,2.3623936,4.1838536,0.2811486,2.559459,1.2626023,7.835736,14.319308,16.767216,9.143404
652,0.00010720589983975515,0.002245227495829264,0.6952341,0.5947902,1.6486766,2.2584298,2.6847463,0.22208299,2.591088,1.3141224,8.016205,14.132071,16.834631,9.550369
653,0.00010965849389322103,0.002301915859182676,0.71424824,0.602634,1.5945712,2.1413496,2.8572521,0.2077134,2.6160107,1.2695553,8.068589,14.092876,16.725067,9.579483
654,0.00010152047645533457,0.0022514654944340387,0.6899176,0.6221254,1.5007637,1.9409585,3.2254934,0.19286159,2.6037984,1.5071163,7.856774,14.323141,16.944082,9.501148
655,0.00011544905020855368,0.0021674701323111853,0.72693026,0.6173895,1.6647081,2.0268977,3.6579473,0.22908638,2.5616627,1.4254698,8.087378,13.775887,16.470764,9.020394
656,0.00010304847615770996,0.0022334673752387366,0.6938166,0.6019843,1.4614979,2.0107422,2.9960434,0.19568002,2.5720396,1.399314,8.288342,14.46349,16.978605,9.400307
657,8.352994918823243e-05,0.002233300358057022,0.6244645,0.54965216,1.3511509,1.7340816,2.2112508,0.15413867,2.6100965,1.3600376,8.098167,13.788194,16.070211,9.178587
658,8.135975571349263e-05,0.0022069557259480157,0.6203446,0.54679686,1.297159,1.6672325,2.7865665,0.14986272,2.4950664,1.2722223,8.413154,15.021736,17.084682,9.648399
659,9.54624667065218e-05,0.0021406865368286767,0.67280304,0.5654451,1.452624,2.1847923,2.4140294,0.17431515,2.4758701,1.1591172,8.000692,14.169964,16.605375,9.403358
660,9.05734533444047e-05,0.002144288271665573,0.62313265,0.5278605,1.4981511,2.2627761,2.6279328,0.20481887,2.571173,1.4320989,7.8111935,14.530123,16.745632,8.87147
661,8.817080146400258e-05,0.002261608839035034,0.63672996,0.562322,1.3524758,2.219938,2.798553,0.17235875,2.6130033,1.4187329,8.465675,14.477248,16.834538,9.413386
662,9.876271855318919e-05,0.0022244068483511605,0.64343214,0.5311863,1.464638,2.271415,3.2667458,0.23762557,2.54547,1.3159337,7.8825583,14.233626,17.641434,9.620842
663,8.694824122358113e-05,0.002109124635656675,0.6408569,0.5581307,1.4002821,1.8020726,2.652251,0.16167158,2.4759426,1.2784808,7.619898,13.854917,17.413061,9.107434
664,9.251557872630656e-05,0.0023151890685160956,0.6349405,0.5553189,1.4485313,2.1996398,3.6114035,0.20476906,2.6770382,1.3893139,8.145225,13.932698,16.88371,9.204869
665,8.971740433480591e-05,0.0021556528906027475,0.6576535,0.5875081,1.4017992,1.9060444,2.2985692,0.15850532,2.527617,1.3073847,8.006786,14.473606,16.916405,9.193199
666,7.676781387999654e-05,0.0021432129045327506,0.5937938,0.5109072,1.3118682,1.7447823,3.1194777,0.1504273,2.5859299,1.4163,7.693815,13.711988,16.208696,8.711956
667,8.084221539320425e-05,0.0022435865054527917,0.60551023,0.5097569,1.4659634,1.9255699,2.2100997,0.16370666,2.6225932,1.3962388,7.8370605,13.999836,16.55282,9.235477
668,0.00010261242219712585,0.0022839587181806564,0.68999016,0.59347284,1.645371,2.1153643,2.6422691,0.19754298,2.647539,1.2940346,8.083904,14.203718,15.988065,9.357662
669,9.101906674914062e-05,0.0022019768754641214,0.6582849,0.5781073,1.3753209,1.9350713,2.538059,0.15961112,2.594131,1.4347517,8.037275,13.525095,16.031404,9.021178
670,8.466029423289001e-05,0.0022317940990130105,0.63021505,0.54679686,1.4080675,1.8249816,2.1070075,0.15875962,2.5658822,1.3048565,8.040602,14.172959,16.590765,9.221337
671,7.90025753667578e-05,0.0022901476671298346,0.6161998,0.55178404,1.3480474,1.7763438,2.0281575,0.1400161,2.5852618,1.3202993,7.924807,14.503949,16.852121,9.424524
672,9.295226307585835e-05,0.0023715111116568246,0.656121,0.56855106,1.4683886,2.179065,2.798273,0.18099499,2.711029,1.3871939,8.603478,14.262423,16.890976,9.730376
673,8.911812561564147e-05,0.00221115971604983,0.6322784,0.53302497,1.4193504,2.176011,2.3169732,0.18506475,2.5818853,1.3723056,7.774248,13.732185,16.82517,9.142928
674,7.01947626657784e-05,0.0021211554606755576,0.5801307,0.5203939,1.2456805,1.5000739,1.8469497,0.123791166,2.5114102,1.1974587,7.8508263,14.153773,16.235834,8.930809
675,7.758105057291687e-05,0.0021828971803188324,0.5998217,0.52339333,1.3273602,1.8332868,1.9736772,0.14896205,2.5982437,1.3717377,7.5649753,14.464436,16.149557,8.776994
676,7.856445823563263e-05,0.0021564134707053504,0.58273584,0.49967703,1.3974084,2.0667536,2.8400729,0.17683022,2.5119574,1.2219231,8.017183,14.747452,17.309565,9.307466
677,8.866023563314229e-05,0.002225669721762339,0.63543826,0.5503638,1.469906,1.9705436,3.223672,0.1787678,2.525951,1.3593929,8.0881,14.795966,16.986156,9.376091
678,0.00010137396398931741,0.002285421515504519,0.6597027,0.5719823,1.3806626,2.0417588,4.636246,0.21647194,2.6697154,1.339036,8.425196,14.484009,17.512253,9.197283
679,0.00010414438758743927,0.002301253999272982,0.6837893,0.5637122,1.5943354,2.287956,3.2511268,0.21577951,2.73674,1.713355,8.261346,14.103817,17.154686,9.345238
680,0.00012015233834972606,0.00230138065914313,0.74186075,0.63642913,1.7294011,2.3167007,2.6647677,0.24081753,2.8018687,1.8882368,7.7741785,15.401218,17.575481,8.664157
681,0.00013275501842144877,0.002148602157831192,0.75672203,0.6255756,1.7756999,2.7846744,3.3755083,0.29702112,2.5217354,1.4612137,8.228443,14.46618,15.921197,8.9240265
682,0.00010475555289303884,0.002232092743118604,0.6805174,0.57878387,1.6113583,2.3604681,2.8512857,0.2264123,2.5981598,1.1444445,7.8409457,14.227427,15.8239765,9.424883
683,9.313312883023172e-05,0.002185105656584104,0.65667343,0.5875081,1.4482893,2.0026813,2.7916899,0.17904997,2.5368316,1.2126468,8.023927,14.797586,16.364822,9.053995
684,8.793630287982523e-05,0.002140235776702563,0.6304075,0.5553189,1.447234,1.9769014,2.7813632,0.17935207,2.557317,1.2882738,8.276697,14.1551695,16.031614,8.815785
685,0.00011845129076391458,0.002132819965481758,0.7325113,0.61293626,1.7094213,2.2203305,3.1127555,0.24072167,2.5339131,1.3863287,8.584459,14.924105,16.608278,8.863832
686,9.839415550231933e-05,0.0022139747937520346,0.66362613,0.57539314,1.6909568,2.1346376,2.6154644,0.20616668,2.5478268,1.2180567,7.6554265,14.325921,17.29311,9.104595
687,0.00010771939414553345,0.0023427040626605353,0.70367295,0.607807,1.5910448,2.1784904,3.3304307,0.21005026,2.5777228,1.3990786,7.820964,15.154792,18.182741,9.948501
688,9.15600819280371e-05,0.002176842341820399,0.65263045,0.5553189,1.4200408,1.9437686,2.7977135,0.17465729,2.565927,1.3644733,7.290135,13.652902,16.051758,8.595656
689,8.507326245307922e-05,0.0022496525198221207,0.6005938,0.5097569,1.3506879,1.8884093,5.078406,0.19977506,2.597625,1.4169751,8.160756,14.841525,17.09621,9.344269
690,8.889074553735554e-05,0.0024212257315715155,0.6222908,0.5185104,1.3274112,2.049911,3.8184419,0.19463012,2.6202574,1.3402091,7.9718485,14.74226,17.782131,10.406825
691,9.30274449638091e-05,0.00230464960138003,0.6475311,0.56717277,1.3795303,1.7948558,4.6010876,0.19262123,2.5633688,1.3010917,7.907517,14.466118,17.114254,9.883838
692,7.859747012844309e-05,0.0023666471242904663,0.6014713,0.5293412,1.3567569,1.866505,2.3743804,0.15381567,2.63932,1.5159417,8.203693,14.572262,16.525398,10.003441
693,8.900986285880208e-05,0.0024836926410595575,0.6182494,0.5173771,1.4159139,1.9657391,4.266087,0.20226294,2.684493,1.3995783,8.219591,15.155762,17.736666,10.423222
694,9.039759635925292e-05,0.002271713068087896,0.6492862,0.57369024,1.5033363,1.9199094,3.0902848,0.16999738,2.571881,1.2743025,7.7869835,14.643853,18.051964,9.981038
695,9.870306821539998e-05,0.0023563969880342484,0.66213536,0.5252593,1.4930034,1.9841406,3.039699,0.20977159,2.6695907,1.2634494,8.342206,14.649368,16.890423,9.614871
696,7.364271936239674e-05,0.00232501948873202,0.5717952,0.47477752,1.298899,1.8024389,2.8030257,0.15504606,2.5815554,1.4531038,8.564489,15.324884,17.555317,9.931034
697,9.120053990045562e-05,0.0024479894588390985,0.6265808,0.52189577,1.4861628,2.3859355,2.9506152,0.20643432,2.7049549,1.2938949,8.539784,14.7598715,18.726955,10.427247
698,0.00012440296326531096,0.0024988334625959396,0.7404224,0.6202354,1.6923763,2.5443347,3.7197857,0.26983818,2.7354107,1.5905864,8.672467,14.581474,16.38746,9.540941
699,0.0001881164888618514,0.002323692664504051,0.902257,0.72550714,2.1704404,3.1703322,4.684625,0.42261395,2.7301571,1.6170703,8.075533,14.716728,17.007595,9.255112
700,0.00016939147171797232,0.0023835009584824243,0.89296484,0.7636142,2.0083237,2.5397038,4.201044,0.3173105,2.6298172,1.3571773,7.126533,15.505563,17.064375,10.131053
701,0.0001229673853958957,0.002575894817709923,0.75240195,0.63612163,1.6668769,2.396434,2.8945527,0.2426252,2.8282692,1.7716255,7.9469953,14.937917,18.424465,9.902364
702,0.00011349550826707855,0.0023928446074326835,0.7256419,0.6255756,1.6325829,2.1889133,2.7293608,0.22004765,2.70935,1.2791651,8.522598,13.975569,16.478,9.663912
703,0.00010500807024072855,0.0024002318580945334,0.68769205,0.5845029,1.5034809,2.1875138,3.5163584,0.21523418,2.6852803,1.4952612,8.534223,14.646233,17.339851,9.659985
704,0.00011800825595855712,0.002371685579419136,0.72770786,0.63118076,1.5442675,2.2325797,3.410591,0.23856877,2.6133845,1.3202274,8.582084,15.305076,17.006824,10.106153
705,0.0001028852051240392,0.002400470276673635,0.68725276,0.59215254,1.5264144,1.878901,3.7450724,0.20325457,2.6530092,1.2391207,8.802099,14.799604,17.877773,10.070951
706,9.473475132836029e-05,0.0023391873886187873,0.64808714,0.5521385,1.4957854,2.051622,3.116087,0.20263764,2.7192454,1.5560997,8.363484,14.026988,15.513568,8.798023
707,0.00010365300462581218,0.002369521806637446,0.6763198,0.5730077,1.6142309,2.3300686,3.0487661,0.22262569,2.6152723,1.2542117,8.114557,14.957983,18.321352,9.944838
708,9.543368476442993e-05,0.0023568167040745416,0.6731981,0.5811455,1.4332391,2.0954251,2.5440671,0.17251356,2.6368473,1.2707074,8.237959,15.27672,17.979252,9.9106045
709,9.073047694982961e-05,0.002474083254734675,0.6394678,0.5464389,1.4014567,2.2109358,2.5051467,0.18829852,2.7044885,1.4225365,7.655359,14.529257,16.739859,9.269458
710,8.862955088261515e-05,0.002214594433705012,0.6412097,0.55778,1.4386894,1.8679463,3.1720638,0.17199264,2.6066723,1.3219984,7.8042383,14.858722,16.869335,8.682945
711,8.801353673334234e-05,0.002338409423828125,0.6341104,0.5286014,1.5037742,1.8645484,2.566282,0.1777986,2.596696,1.3444958,8.3338995,14.223197,17.23042,9.949971
712,8.624354260973632e-05,0.0023911272486050925,0.62995905,0.54176366,1.4615766,1.9879211,2.6018834,0.16724917,2.6588502,1.451339,8.2952385,15.572521,17.505238,10.069507
713,8.619771571829915e-05,0.002258162945508957,0.6317294,0.54751205,1.4123069,1.8954327,2.1662726,0.16770492,2.6029308,1.6539259,7.5622034,15.326348,18.355867,9.625734
714,9.230057781678625e-05,0.002335204432408015,0.6680588,0.5993782,1.4219989,1.7903857,2.0649748,0.16163848,2.595065,1.2871467,8.387463,14.45833,17.95096,10.025602
715,8.215430891141296e-05,0.0021343684444824853,0.61421907,0.5308178,1.372106,1.8005309,2.7325146,0.15573664,2.5426464,1.4458618,7.410251,14.575021,16.826529,8.763023
716,9.547465131618083e-05,0.002275673051675161,0.65110105,0.57403123,1.5752921,2.0587924,3.2153413,0.20403773,2.662677,1.3669801,8.42592,14.189896,16.955832,9.190043
717,9.666549478424713e-05,0.0023657226314147315,0.66378564,0.56751764,1.4041413,2.288982,3.0468392,0.19512898,2.6562126,1.3862704,8.841591,14.671698,18.012577,9.930788
718,9.083026903681456e-05,0.0026273193458716073,0.6355573,0.55778,1.4133549,1.6796423,4.8108416,0.1880833,2.771848,1.4328296,8.373636,15.229936,17.30813,11.179731
719,0.001938486322760582,0.01223805733025074,2.3446214,1.6052282,6.9144692,11.5406475,29.254791,6.668998,7.634673,7.256736,14.568673,22.033009,26.134247,15.149107
720,0.0043986736796796325,0.005472929527362187,3.8179765,2.4617198,10.775276,18.125654,30.383976,14.445475,5.1957407,4.8519764,9.524655,13.321857,15.70042,9.043971
721,0.0022193791158497335,0.003151737774411837,2.8641336,2.0293152,7.261267,12.744551,20.036863,6.402421,3.1103435,1.7239015,10.372964,16.42524,22.4316,12.984958
722,0.001716420194134116,0.002811979502439499,2.4977465,1.7405757,7.0636034,10.7510605,19.283567,5.0743103,3.2659302,2.3499317,8.932504,15.899895,19.441177,9.793422
723,0.001476169885136187,0.0030849799513816833,2.3494978,1.8275632,5.8681984,8.775476,22.310862,4.2155066,3.4965954,2.7475317,9.800042,15.496801,20.148825,9.634825
724,0.0013867726363241673,0.0026715602725744247,2.2383559,1.6320683,5.741801,9.185913,18.393688,4.121884,3.0282412,1.9933774,9.004126,14.140967,19.334795,10.300911
725,0.0009549024840816855,0.002454272781809171,1.9582475,1.5699744,4.5928044,7.982374,11.959979,2.4074335,2.7199566,1.5200015,8.426815,15.441329,17.177202,10.556793
726,0.0006498847692273557,0.002659552420179049,1.6363976,1.3836666,3.9139664,5.494398,12.602337,1.584513,3.025625,1.8771999,9.868342,13.705542,15.114923,10.170702
727,0.0005713524390012026,0.0026334008822838464,1.5394435,1.254606,3.6334212,5.6220765,11.945732,1.3780813,2.9493704,1.7561936,11.209239,15.569536,16.516186,10.752073
728,0.0005796878039836884,0.0025303071985642114,1.5935102,1.3621435,3.567285,5.2732463,10.110598,1.2669746,2.810953,1.5566897,7.4225125,14.729036,16.642262,10.433691
729,0.0004684993182308972,0.0025087843338648477,1.4171256,1.1886091,3.3280194,4.5102572,10.587566,1.0571697,2.92255,1.6731135,8.847276,15.321067,15.930794,10.064116
730,0.0003946485894266516,0.0024331665287415185,1.3227872,1.1395228,3.2442193,4.56662,5.213309,0.8411924,2.7002904,1.381334,7.8914185,15.697714,17.478546,10.734835
731,0.00040220586233772335,0.0025884751230478287,1.3155829,1.0739253,2.9961412,4.599927,7.988269,0.9169245,2.9663703,1.4760853,8.932573,14.820368,14.933275,10.389418
732,0.00035123057139571754,0.0025091407199700675,1.260109,1.0910981,2.8725865,3.8708603,6.2220154,0.7248203,2.9418595,1.512434,8.318752,15.06748,15.416527,10.016562
733,0.00033151438692584633,0.0026292471836010614,1.2374439,1.0730139,2.5263357,4.0258446,6.176348,0.6468691,3.1098063,2.0021267,9.592935,15.604348,16.438744,9.869792
734,0.0002617416362045333,0.002439585824807485,1.0941797,0.9215358,2.5580091,3.5716844,4.567203,0.52368593,2.792436,1.5064917,8.975632,14.378669,15.453302,10.17968
735,0.0002482076792512089,0.002540615697701772,1.0572505,0.9387862,2.4939945,3.307757,4.825925,0.51416594,2.812958,1.4065993,9.546305,14.072705,16.27836,10.768348
736,0.00022353371838107705,0.0024067269017299018,1.0442408,0.93167233,2.1290543,2.9759393,3.4484978,0.37479722,2.6695232,1.2916465,9.114708,15.216858,15.393977,10.699568
737,0.0002040515618864447,0.0025743053605159125,0.95661294,0.8161333,2.1254382,3.2286546,4.3861513,0.41891888,2.7781947,1.3940622,8.858775,15.627358,16.607883,11.271135
738,0.00019032477168366314,0.0025079542150100074,0.95819336,0.85018826,1.9960172,2.8599887,3.2205126,0.32799697,2.7048821,1.4437253,9.301367,14.795271,16.043444,11.256869
739,0.00020770851289853454,0.002367184186975161,0.95407987,0.79327565,2.248425,3.2299,4.360265,0.45061955,2.6425433,1.4050763,8.046803,14.792524,15.853481,10.539236
740,0.00020756524347234517,0.002511111398537954,0.9756024,0.79745805,2.2875366,3.0370126,3.6458297,0.41617137,2.743426,1.5445703,9.16695,14.729756,16.61701,11.032204
741,0.0001553989719832316,0.0024656616151332855,0.8599569,0.78134584,1.7938765,2.7849746,3.7960691,0.2832258,2.7344637,1.2374504,8.582145,14.444632,15.871324,10.786901
742,0.0001580858463421464,0.002423372740546862,0.8601809,0.7540734,1.8519397,2.7100315,3.4429293,0.29839572,2.6998153,1.3947263,8.00271,14.243471,15.666867,10.25873
743,0.00013492588826920836,0.0024656609942515693,0.8038901,0.7391343,1.6583142,2.268621,3.431423,0.23862836,2.7028916,1.4583646,8.306672,15.059386,15.697632,10.952902
744,0.00015646242187358439,0.0025247192631165185,0.8681327,0.7720242,1.9209124,2.4464912,2.8521092,0.2685556,2.7657325,1.5068135,8.3629875,14.375448,16.588589,10.822921
745,0.00014799733588006348,0.0023921380440394082,0.83160126,0.7236167,1.8614659,2.3728154,2.934049,0.27780282,2.6453767,1.4229105,7.92351,14.797404,16.028101,10.412973
746,0.00011614154180279002,0.0024157955000797906,0.73485804,0.65908515,1.6501976,2.0597336,3.8337955,0.22271413,2.6547794,1.4202149,8.796874,13.860556,16.4754,10.575402
747,0.00012948894742294216,0.0025295640031496682,0.78117496,0.66734624,1.687275,2.2179227,3.1283138,0.24388131,2.7651794,1.6197081,8.330455,15.017281,16.146524,10.927714
748,0.00013668226543813944,0.00237236296137174,0.8159748,0.71545833,1.6633238,2.3506522,3.2377307,0.23066711,2.6301303,1.3570961,8.831886,14.678108,16.256817,10.691768
749,0.00013646969571709633,0.002434562270840009,0.75742614,0.6546167,1.6592329,2.3696847,4.769495,0.2936428,2.7060535,1.3784684,8.998926,13.802713,15.896405,10.622196
750,0.00012452158785890787,0.0024269819259643555,0.7491978,0.6549155,1.5839523,2.6512918,3.8883657,0.25639522,2.6256309,1.3509502,8.295269,15.033893,16.187294,11.081576
751,0.00010602532711345702,0.002367474759618441,0.7069448,0.6071628,1.5596083,2.032785,2.7044325,0.18998414,2.6136675,1.3476177,7.8851485,14.991891,16.020828,10.547226
752,9.335296665085479e-05,0.002465703214208285,0.6707247,0.607485,1.3675011,2.129886,3.0330584,0.16446485,2.6268458,1.2808443,8.13459,14.90606,16.968975,11.053696
753,9.455288847675546e-05,0.002427299196521441,0.6700145,0.5875081,1.4836236,1.8117864,2.9357164,0.17072663,2.7198308,1.4679003,8.524413,14.623407,16.479725,10.466121
754,7.965597993461415e-05,0.0024687889963388443,0.622887,0.54965216,1.3052392,1.6299351,2.4059892,0.13313639,2.6999009,1.3454778,8.868777,14.485759,16.231058,10.796966
755,0.00010256023379042744,0.002457698186238607,0.67361903,0.56855106,1.4915298,1.9220836,4.2611723,0.22120062,2.6764064,1.4277065,8.057239,15.318684,16.448381,10.894738
756,0.00011530309915542602,0.0024340214828650155,0.7281035,0.6339647,1.6558727,2.3285832,2.7692318,0.21702169,2.6652637,1.5646051,7.934192,15.43458,15.909815,10.7723255
757,0.0001299476739950478,0.0023370993634064994,0.7663094,0.66822535,1.8394911,2.3315313,2.8598545,0.26341715,2.67354,1.6401998,8.0954275,15.405518,16.341242,10.104403
758,0.0001251773425610736,0.00245382326344649,0.7459714,0.62588835,1.636556,2.328275,4.392934,0.26450664,2.7117987,1.2797916,9.568015,14.230542,16.313095,10.71524
759,9.850649890722706e-05,0.002494877204298973,0.65788597,0.55320066,1.505501,1.990843,3.8404298,0.21292287,2.666056,1.2945243,9.254549,14.629068,16.746462,11.226976
760,0.00010717747325543314,0.0024779842545588813,0.7038909,0.6180231,1.5388721,2.083338,3.3410542,0.2058692,2.6483958,1.4711025,8.828585,15.361996,16.728342,11.142294
761,0.00011597286094911397,0.0024961779514948526,0.7125567,0.607807,1.5638294,2.094822,4.420845,0.23765631,2.7034905,1.3626461,8.7287035,15.056458,15.950217,10.912424
762,0.00013248061906779185,0.0023900854090849557,0.7826686,0.670272,1.7811493,2.594042,2.7593179,0.2596889,2.7275784,1.6607764,9.294242,14.226591,14.968091,10.082573
763,9.63143547414802e-05,0.0023507283379634223,0.6526827,0.5388665,1.4730811,2.306618,2.4743297,0.20817004,2.5378866,1.1406357,8.492162,14.741385,16.374866,10.914865
764,8.956917212344706e-05,0.0025460335115591684,0.6599793,0.59215254,1.36498,1.7878133,2.9007678,0.15269096,2.7642965,1.6126306,9.050604,14.827566,16.02225,11.047868
765,9.46771411690861e-05,0.0024950442214806876,0.67530864,0.6010083,1.5227692,1.8962698,2.569255,0.16616663,2.684405,1.4120626,9.176044,14.997838,16.62397,11.081217
766,9.870964771835133e-05,0.002446885531147321,0.6861036,0.61357445,1.4730731,2.0208719,3.0667565,0.17858663,2.637026,1.3409405,8.66282,15.683792,16.618767,10.939024
767,0.00010627189534716308,0.002468736842274666,0.68597734,0.5699261,1.6112634,2.345001,3.2683036,0.22798137,2.6639605,1.3608954,9.476597,15.251581,16.23979,11.190978
768,0.00023075348231941462,0.003126650427778562,0.86181504,0.67839694,2.0579846,3.119584,9.743522,0.70843506,3.0825627,1.7028372,10.211443,17.4997,18.139956,12.972853
769,0.0004383908212184906,0.0029635423173507056,1.2529175,0.9485322,2.8786802,5.261891,13.91888,1.3261027,2.9206393,1.3988371,12.0973835,16.513474,17.32362,13.435455
770,0.00042885038768872616,0.0026993763943513236,1.3257768,1.0516466,3.0917737,4.1827955,11.202347,1.063276,2.8929315,1.6808252,8.016266,16.371037,19.589525,11.533289
771,0.00023075765173416585,0.002585002531607946,1.0228977,0.8609377,2.2188258,3.2077289,4.9790173,0.47477627,2.7486954,1.2919114,9.485147,14.621298,17.558928,11.27119
772,0.00017447125515900551,0.0023867705216010413,0.8861052,0.733287,2.0566442,2.9243803,3.8261266,0.35659707,2.6217597,1.3617451,8.281469,14.948278,17.13396,10.822871
773,0.00024294278991874308,0.0024908514072497687,0.8957466,0.70692915,2.1507273,2.9336207,13.76226,0.79717803,2.737257,1.3983052,8.753283,15.025567,15.250691,10.763365
774,0.00016721550113288686,0.0027057863771915436,0.8312899,0.70387775,1.7671441,3.2684622,7.724257,0.41169107,2.854629,1.6653692,9.970303,14.347385,16.782999,11.22065
775,0.0001124816678930074,0.0026134575406710305,0.73290956,0.6647021,1.5062575,2.3793824,2.6123192,0.19998379,2.7464502,1.4481608,8.412607,15.593251,16.932196,11.38559
776,0.00011392763059120625,0.0027377468844254813,0.7360102,0.6385777,1.5609685,2.0585341,2.8767796,0.20348097,2.8827527,1.5633371,10.18308,14.626959,17.190334,11.596926
777,0.00010712278599385172,0.0027349150429169336,0.68318766,0.5668276,1.7128915,2.2165716,2.9179926,0.23536955,2.8375845,1.5817652,10.278654,14.69302,16.725328,11.802449
778,9.102908472414129e-05,0.0026635204752286277,0.6644619,0.58215475,1.4987271,1.8526473,2.1742086,0.15850644,2.8476362,1.3793814,9.361275,14.773784,17.066597,11.315254
779,8.453359972918406e-05,0.002536517878373464,0.63172466,0.54031706,1.3979601,1.9003056,2.8241758,0.15467936,2.720949,1.3820753,8.466365,14.903388,16.86524,11.231916
780,9.759753971593455e-05,0.00248775507013003,0.67421734,0.577091,1.4998783,1.8779229,3.2906306,0.18532352,2.7211938,1.5621455,9.811415,14.318938,16.71982,10.863567
781,9.985811455408111e-05,0.0025466581185658774,0.67538923,0.5881738,1.5993167,2.0567477,2.61883,0.1994665,2.744627,1.5419205,8.409364,14.497316,16.742538,11.097854
782,7.63443457253743e-05,0.0024890508502721786,0.6104022,0.5322902,1.3332227,1.6093231,1.9757584,0.12988791,2.695287,1.4374187,9.193858,14.485849,17.254995,10.837701
783,7.512508687796071e-05,0.002499007930358251,0.60573447,0.564406,1.2731841,1.6025131,2.2671902,0.1272561,2.6906908,1.3920515,8.974586,14.173834,16.343718,10.908107
784,7.63144058873877e-05,0.0024630563954512277,0.5931109,0.51052403,1.3571866,1.9590516,2.6726892,0.1505245,2.660198,1.3269969,9.409111,14.062978,16.71695,10.812651
785,8.280945519800297e-05,0.0025244709104299545,0.6100626,0.5278605,1.5215626,1.8689152,2.3958805,0.17323336,2.6673033,1.4498796,8.744571,14.918818,16.792187,11.523038
786,6.944474123883993e-05,0.0026629449178775153,0.57127655,0.50124097,1.2809085,1.4922969,2.040184,0.12760551,2.7248886,1.3773909,9.401432,14.901283,17.411486,11.991679
